"statistic","seed","mr_level_pct","estimate","se","n_rows","eps_max","true_value","bias"
"same_group",20260446,24,0.29693513440374,0.0453743467419455,2480,5.15882447871263e-11,0.4,-0.10306486559626
"baseline",20260450,24,-4.80160932112185,0.0509007333948013,2480,2.27384774120765e-06,-5,0.19839067887815
"difference_active",20260450,24,0.145320558100158,0.0245647515048486,2480,2.27384774120765e-06,0.15,-0.0046794418998419
"inertia",20260450,24,0.0184524792897506,0.00910813943907444,2480,2.27384774120765e-06,0.02,-0.0015475207102494
"otp",20260450,24,0.0257332948727254,0.00106510867641883,2480,2.27384774120765e-06,0.03,-0.00426670512727458
"reciprocity",20260450,24,0.0728838759851954,0.00865789279334827,2480,2.27384774120765e-06,0.1,-0.0271161240148046
"same_group",20260450,24,0.323404162283832,0.0436585609830217,2480,2.27384774120765e-06,0.4,-0.0765958377161683
"baseline",20260451,0,-5.02675292909776,0.0585025949250045,2000,4.83665190529337e-06,-5,-0.0267529290977633
"difference_active",20260451,0,0.184951838609433,0.0381125618309532,2000,4.83665190529337e-06,0.15,0.0349518386094328
"inertia",20260451,0,0.00126300155911097,0.0119339298895092,2000,4.83665190529337e-06,0.02,-0.018736998440889
"otp",20260451,0,0.0307041800148398,0.00146771018529679,2000,4.83665190529337e-06,0.03,0.000704180014839829
"reciprocity",20260451,0,0.113857549498424,0.0111739417972042,2000,4.83665190529337e-06,0.1,0.013857549498424
"same_group",20260451,0,0.358885740092195,0.0480759148424657,2000,4.83665190529337e-06,0.4,-0.0411142599078051
"baseline",20260451,2,-5.00386651509519,0.0581024701381476,2040,4.83665190529337e-06,-5,-0.00386651509519176
"difference_active",20260451,2,0.185628325865756,0.0377979332072455,2040,4.83665190529337e-06,0.15,0.0356283258657556
"inertia",20260451,2,0.00050720162217113,0.0118960343015213,2040,4.83665190529337e-06,0.02,-0.0194927983778289
"otp",20260451,2,0.0300342505165332,0.00144013446623719,2040,4.83665190529337e-06,0.03,3.42505165331804e-05
"reciprocity",20260451,2,0.113792979111486,0.0111441605413089,2040,4.83665190529337e-06,0.1,0.0137929791114862
"same_group",20260451,2,0.341696863132067,0.0475861986355535,2040,4.83665190529337e-06,0.4,-0.058303136867933
"baseline",20260451,8,-4.91690653205249,0.055915699454347,2160,4.83665190529337e-06,-5,0.0830934679475064
"difference_active",20260451,8,0.167446364688755,0.0367627985992328,2160,4.83665190529337e-06,0.15,0.0174463646887547
"inertia",20260451,8,0.00835028868430919,0.0109873476261169,2160,4.83665190529337e-06,0.02,-0.0116497113156908
"otp",20260451,8,0.0281481472761226,0.00133066645601884,2160,4.83665190529337e-06,0.03,-0.0018518527238774
"reciprocity",20260451,8,0.0992507391006648,0.0103612647520342,2160,4.83665190529337e-06,0.1,-0.000749260899335233
"same_group",20260451,8,0.31667313464337,0.0458044519922096,2160,4.83665190529337e-06,0.4,-0.0833268653566295
"baseline",20260451,16,-4.84581872828079,0.0541946626792169,2320,4.83665190529337e-06,-5,0.15418127171921
"difference_active",20260451,16,0.170619561985998,0.0355908502775521,2320,4.83665190529337e-06,0.15,0.0206195619859975
"inertia",20260451,16,0.000329792376679982,0.0106644908185816,2320,4.83665190529337e-06,0.02,-0.01967020762332
"otp",20260451,16,0.0256577526212969,0.0012085384634968,2320,4.83665190529337e-06,0.03,-0.0043422473787031
"reciprocity",20260451,16,0.0996575272489198,0.0100366466387358,2320,4.83665190529337e-06,0.1,-0.000342472751080236
"same_group",20260451,16,0.312023480091731,0.0443900641052713,2320,4.83665190529337e-06,0.4,-0.0879765199082695
"baseline",20260451,24,-4.7675516844492,0.0525004812827445,2480,4.83665190529337e-06,-5,0.232448315550799
"difference_active",20260451,24,0.18814888962039,0.0343977610025072,2480,4.83665190529337e-06,0.15,0.0381488896203896
"inertia",20260451,24,0.0120273025308358,0.00956225321672183,2480,4.83665190529337e-06,0.02,-0.00797269746916419
"otp",20260451,24,0.0234566169036019,0.00109103782634986,2480,4.83665190529337e-06,0.03,-0.00654338309639808
"reciprocity",20260451,24,0.0872621498031238,0.00906892619856956,2480,4.83665190529337e-06,0.1,-0.0127378501968762
"same_group",20260451,24,0.273233998478335,0.0426447204659468,2480,4.83665190529337e-06,0.4,-0.126766001521666
"baseline",20260448,0,-4.99199212965131,0.0526236181497468,2000,7.09693779299414e-08,-5,0.00800787034869455
"difference_active",20260448,0,0.151565736090893,0.0250670329176528,2000,7.09693779299414e-08,0.15,0.00156573609089292
"inertia",20260448,0,0.0135447701708548,0.00952790421566891,2000,7.09693779299414e-08,0.02,-0.00645522982914521
"otp",20260448,0,0.0293313210215519,0.0011960042092342,2000,7.09693779299414e-08,0.03,-0.00066867897844813
"reciprocity",20260448,0,0.108480991914647,0.00956198013742504,2000,7.09693779299414e-08,0.1,0.00848099191464734
"same_group",20260448,0,0.412332226137889,0.0514510712340563,2000,7.09693779299414e-08,0.4,0.0123322261378888
"baseline",20260452,0,-4.93484463944293,0.0585918153451558,2000,3.26612488663614e-06,-5,0.0651553605570738
"difference_active",20260452,0,0.0758858088145812,0.0274586912154861,2000,3.26612488663614e-06,0.15,-0.0741141911854188
"inertia",20260452,0,0.0121200526296021,0.010929999808412,2000,3.26612488663614e-06,0.02,-0.00787994737039793
"otp",20260452,0,0.0314676133717341,0.00148840731572171,2000,3.26612488663614e-06,0.03,0.00146761337173406
"reciprocity",20260452,0,0.104614700048395,0.0102940345213916,2000,3.26612488663614e-06,0.1,0.00461470004839547
"same_group",20260452,0,0.411807233310246,0.0496917697326773,2000,3.26612488663614e-06,0.4,0.0118072333102464
"baseline",20260448,2,-4.97102948925552,0.0521504088778411,2040,7.09693779299414e-08,-5,0.0289705107444842
"difference_active",20260448,2,0.147567169664557,0.0248769846464573,2040,7.09693779299414e-08,0.15,-0.00243283033544256
"inertia",20260448,2,0.0110318222801493,0.00949058307088427,2040,7.09693779299414e-08,0.02,-0.00896817771985069
"otp",20260448,2,0.0289564080922135,0.00116678501206389,2040,7.09693779299414e-08,0.03,-0.0010435919077865
"reciprocity",20260448,2,0.110134981581008,0.0095123720330476,2040,7.09693779299414e-08,0.1,0.0101349815810082
"same_group",20260448,2,0.3999498551246,0.0508231137265276,2040,7.09693779299414e-08,0.4,-5.01448754003375e-05
"baseline",20260452,2,-4.91519048291235,0.0580951354722393,2040,3.26612488663614e-06,-5,0.0848095170876526
"difference_active",20260452,2,0.0776087444726626,0.0271760280379332,2040,3.26612488663614e-06,0.15,-0.0723912555273374
"inertia",20260452,2,0.0138101834883821,0.0106019447169969,2040,3.26612488663614e-06,0.02,-0.00618981651161787
"otp",20260452,2,0.0309250087629784,0.00145022110696738,2040,3.26612488663614e-06,0.03,0.000925008762978446
"reciprocity",20260452,2,0.0991510366038048,0.010006115439236,2040,3.26612488663614e-06,0.1,-0.000848963396195182
"same_group",20260452,2,0.406720557018362,0.0491814709969091,2040,3.26612488663614e-06,0.4,0.00672055701836155
"baseline",20260448,8,-4.90162050024748,0.0505042866184068,2160,7.09693779299414e-08,-5,0.098379499752518
"difference_active",20260448,8,0.148514964452056,0.0241991960983678,2160,7.09693779299414e-08,0.15,-0.00148503554794449
"inertia",20260448,8,0.0168412393641488,0.00899718305036212,2160,7.09693779299414e-08,0.02,-0.00315876063585124
"otp",20260448,8,0.0269624143095232,0.00108710945775558,2160,7.09693779299414e-08,0.03,-0.0030375856904768
"reciprocity",20260448,8,0.102591918958533,0.0090287798527247,2160,7.09693779299414e-08,0.1,0.00259191895853346
"same_group",20260448,8,0.357892946964179,0.0486533810017626,2160,7.09693779299414e-08,0.4,-0.0421070530358213
"baseline",20260452,8,-4.84110226962742,0.0562807877789527,2160,3.26612488663614e-06,-5,0.158897730372582
"difference_active",20260452,8,0.0659932173506971,0.0264656307580698,2160,3.26612488663614e-06,0.15,-0.0840067826493029
"inertia",20260452,8,0.0166354660265193,0.0102957757136853,2160,3.26612488663614e-06,0.02,-0.00336453397348065
"otp",20260452,8,0.0287362980070038,0.00134997755748687,2160,3.26612488663614e-06,0.03,-0.00126370199299617
"reciprocity",20260452,8,0.0904902813972897,0.00977128324577791,2160,3.26612488663614e-06,0.1,-0.00950971860271033
"same_group",20260452,8,0.391143341576234,0.0476129149134807,2160,3.26612488663614e-06,0.4,-0.00885665842376643
"baseline",20260448,16,-4.8168754853036,0.0489105902978046,2320,7.09693779299414e-08,-5,0.183124514696395
"difference_active",20260448,16,0.148156916852449,0.0231817912957708,2320,7.09693779299414e-08,0.15,-0.00184308314755102
"inertia",20260448,16,0.0243259857343491,0.00850819089714915,2320,7.09693779299414e-08,0.02,0.00432598573434907
"otp",20260448,16,0.024566755497636,0.00100234042269368,2320,7.09693779299414e-08,0.03,-0.00543324450236397
"reciprocity",20260448,16,0.0935975535437818,0.00852860419577313,2320,7.09693779299414e-08,0.1,-0.00640244645621825
"same_group",20260448,16,0.328361830036546,0.0468420996902468,2320,7.09693779299414e-08,0.4,-0.0716381699634536
"baseline",20260452,16,-4.74893882772755,0.0542307671142029,2320,3.26612488663614e-06,-5,0.251061172272445
"difference_active",20260452,16,0.0700315003019599,0.0255226711362652,2320,3.26612488663614e-06,0.15,-0.0799684996980401
"inertia",20260452,16,0.0186114255992658,0.00962896351824692,2320,3.26612488663614e-06,0.02,-0.00138857440073423
"otp",20260452,16,0.0260533289066067,0.00122056888933781,2320,3.26612488663614e-06,0.03,-0.00394667109339332
"reciprocity",20260452,16,0.0847589504186034,0.00899217762707922,2320,3.26612488663614e-06,0.1,-0.0152410495813966
"same_group",20260452,16,0.353775258494977,0.0453358207483073,2320,3.26612488663614e-06,0.4,-0.0462247415050231
"baseline",20260448,24,-4.71812119139356,0.0468858657575596,2480,7.09693779299414e-08,-5,0.28187880860644
"difference_active",20260448,24,0.143029990392644,0.0226967216178146,2480,7.09693779299414e-08,0.15,-0.00697000960735616
"inertia",20260448,24,0.032755906111334,0.00756750062788339,2480,7.09693779299414e-08,0.02,0.0127559061113339
"otp",20260448,24,0.0220417068642222,0.000914554741935518,2480,7.09693779299414e-08,0.03,-0.00795829313577785
"reciprocity",20260448,24,0.0900584872669145,0.00752484549687595,2480,7.09693779299414e-08,0.1,-0.00994151273308547
"same_group",20260448,24,0.272596118042336,0.0447051025873512,2480,7.09693779299414e-08,0.4,-0.127403881957664
"baseline",20260452,24,-4.6533444157744,0.0518453401192667,2480,3.26612488663614e-06,-5,0.3466555842256
"difference_active",20260452,24,0.0582813216537967,0.0248253687951269,2480,3.26612488663614e-06,0.15,-0.0917186783462033
"inertia",20260452,24,0.0217750626255309,0.0090633754103022,2480,3.26612488663614e-06,0.02,0.00177506262553087
"otp",20260452,24,0.0248427550897755,0.00113496343724231,2480,3.26612488663614e-06,0.03,-0.00515724491022452
"reciprocity",20260452,24,0.0702021501309141,0.00850022960603439,2480,3.26612488663614e-06,0.1,-0.0297978498690859
"same_group",20260452,24,0.3153546734919,0.0437899088342086,2480,3.26612488663614e-06,0.4,-0.0846453265081005
"baseline",20260423,12,-4.7765445365283,0.054468303570371,2240,3.96537575397815e-07,-5,0.223455463471702
"difference_active",20260423,12,0.075627843922769,0.0375013962549003,2240,3.96537575397815e-07,0.15,-0.074372156077231
"inertia",20260423,12,0.03294770564705,0.0064354306971216,2240,3.96537575397815e-07,0.02,0.01294770564705
"otp",20260423,12,0.0261932109254022,0.000990608095993275,2240,3.96537575397815e-07,0.03,-0.00380678907459776
"reciprocity",20260423,12,0.0821022023627661,0.00613087799832653,2240,3.96537575397815e-07,0.1,-0.017897797637234
"same_group",20260423,12,0.336118269999842,0.0487750524670758,2240,3.96537575397815e-07,0.4,-0.063881730000158
"baseline",20260424,12,-4.86988176743352,0.0545851009131073,2240,1.71600836154084e-06,-5,0.130118232566478
"difference_active",20260424,12,0.101163162399866,0.0206680147448911,2240,1.71600836154084e-06,0.15,-0.0488368376001336
"inertia",20260424,12,0.0259462075527003,0.00938083849981768,2240,1.71600836154084e-06,0.02,0.00594620755270027
"otp",20260424,12,0.0287353268751675,0.00123553993557922,2240,1.71600836154084e-06,0.03,-0.00126467312483248
"reciprocity",20260424,12,0.0847002351011484,0.00871634192475799,2240,1.71600836154084e-06,0.1,-0.0152997648988516
"same_group",20260424,12,0.331651686413472,0.0447348283960023,2240,1.71600836154084e-06,0.4,-0.0683483135865275
"baseline",20260425,12,-4.98904830612645,0.0500970307306487,2240,7.20720549907128e-10,-5,0.010951693873551
"difference_active",20260425,12,0.130264677508306,0.0224043993874806,2240,7.20720549907128e-10,0.15,-0.0197353224916936
"inertia",20260425,12,0.0211999097003115,0.00862873733962676,2240,7.20720549907128e-10,0.02,0.0011999097003115
"otp",20260425,12,0.030610793891988,0.00102978515502748,2240,7.20720549907128e-10,0.03,0.000610793891987971
"reciprocity",20260425,12,0.0949474159397642,0.00857859835332933,2240,7.20720549907128e-10,0.1,-0.00505258406023579
"same_group",20260425,12,0.351616467075282,0.0480888063369103,2240,7.20720549907128e-10,0.4,-0.0483835329247185
"baseline",20260426,12,-4.86425376552008,0.05534849203612,2240,2.10421120527826e-08,-5,0.135746234479921
"difference_active",20260426,12,0.11856664289768,0.028141982435168,2240,2.10421120527826e-08,0.15,-0.0314333571023196
"inertia",20260426,12,0.0167025276450631,0.00764585006130425,2240,2.10421120527826e-08,0.02,-0.00329747235493691
"otp",20260426,12,0.0270345571064078,0.0010108522334416,2240,2.10421120527826e-08,0.03,-0.00296544289359218
"reciprocity",20260426,12,0.0997375856323921,0.00756716754556053,2240,2.10421120527826e-08,0.1,-0.000262414367607919
"same_group",20260426,12,0.354041631061588,0.0473782290072809,2240,2.10421120527826e-08,0.4,-0.0459583689384124
"baseline",20260427,12,-4.88937596399088,0.05313295907632,2240,4.99568386658211e-11,-5,0.11062403600912
"difference_active",20260427,12,0.144882541174331,0.0220502358122605,2240,4.99568386658211e-11,0.15,-0.00511745882566933
"inertia",20260427,12,0.0208445158937093,0.008446376048195,2240,4.99568386658211e-11,0.02,0.000844515893709277
"otp",20260427,12,0.0281357340505288,0.00109720715135805,2240,4.99568386658211e-11,0.03,-0.0018642659494712
"reciprocity",20260427,12,0.0971265676544652,0.00840998768473039,2240,4.99568386658211e-11,0.1,-0.00287343234553485
"same_group",20260427,12,0.270979178810663,0.0459992394498961,2240,4.99568386658211e-11,0.4,-0.129020821189337
"baseline",20260428,12,-4.82668924299328,0.0564111465647824,2240,2.99730515962438e-09,-5,0.173310757006723
"difference_active",20260428,12,0.103722307270035,0.0301634763038376,2240,2.99730515962438e-09,0.15,-0.0462776927299653
"inertia",20260428,12,0.007550524528098,0.00869195019084342,2240,2.99730515962438e-09,0.02,-0.012449475471902
"otp",20260428,12,0.0256095869886585,0.0010515132413541,2240,2.99730515962438e-09,0.03,-0.00439041301134148
"reciprocity",20260428,12,0.107842905128125,0.00865744690587646,2240,2.99730515962438e-09,0.1,0.00784290512812499
"same_group",20260428,12,0.374944132388359,0.0465500848724696,2240,2.99730515962438e-09,0.4,-0.0250558676116411
"baseline",20260429,12,-4.81504523302788,0.0526006717305211,2240,1.16429003185203e-06,-5,0.184954766972122
"difference_active",20260429,12,0.113278110726078,0.0213994213107296,2240,1.16429003185203e-06,0.15,-0.0367218892739219
"inertia",20260429,12,0.0188298481021852,0.00881153511507333,2240,1.16429003185203e-06,0.02,-0.00117015189781477
"otp",20260429,12,0.0254772411712552,0.00123154780383216,2240,1.16429003185203e-06,0.03,-0.00452275882874484
"reciprocity",20260429,12,0.103871743585958,0.00817137009014279,2240,1.16429003185203e-06,0.1,0.00387174358595828
"same_group",20260429,12,0.327611487377938,0.0468768799996518,2240,1.16429003185203e-06,0.4,-0.0723885126220619
"baseline",20260430,12,-4.90421207311413,0.0559052864317649,2240,2.04949142812438e-07,-5,0.0957879268858708
"difference_active",20260430,12,0.151067141754852,0.0289944035902339,2240,2.04949142812438e-07,0.15,0.00106714175485223
"inertia",20260430,12,0.0261539058895056,0.00919326346660835,2240,2.04949142812438e-07,0.02,0.00615390588950558
"otp",20260430,12,0.0281126032946598,0.00128711429327801,2240,2.04949142812438e-07,0.03,-0.00188739670534023
"reciprocity",20260430,12,0.0807268312825942,0.00884440261995644,2240,2.04949142812438e-07,0.1,-0.0192731687174059
"same_group",20260430,12,0.31087289795763,0.0456987219299871,2240,2.04949142812438e-07,0.4,-0.08912710204237
"baseline",20260432,12,-4.92965373991957,0.057822812673416,2240,1.79056769411545e-12,-5,0.0703462600804317
"difference_active",20260432,12,0.183259443793863,0.0305860070400156,2240,1.79056769411545e-12,0.15,0.0332594437938631
"inertia",20260432,12,0.0277847979762439,0.00730517601714625,2240,1.79056769411545e-12,0.02,0.00778479797624389
"otp",20260432,12,0.0255472389722349,0.00108492930230414,2240,1.79056769411545e-12,0.03,-0.00445276102776511
"reciprocity",20260432,12,0.0910279017161069,0.00724934762310161,2240,1.79056769411545e-12,0.1,-0.00897209828389312
"same_group",20260432,12,0.340123725069587,0.0467208870401541,2240,1.79056769411545e-12,0.4,-0.0598762749304135
"baseline",20260433,12,-4.82354339558079,0.0542737601107286,2240,2.01541894853108e-06,-5,0.176456604419209
"difference_active",20260433,12,0.121676397145092,0.0213187521477174,2240,2.01541894853108e-06,0.15,-0.0283236028549084
"inertia",20260433,12,0.030046476400999,0.0101366839874775,2240,2.01541894853108e-06,0.02,0.010046476400999
"otp",20260433,12,0.0278680915414955,0.00129815874463718,2240,2.01541894853108e-06,0.03,-0.00213190845850454
"reciprocity",20260433,12,0.0695926790430857,0.00931901334400989,2240,2.01541894853108e-06,0.1,-0.0304073209569143
"same_group",20260433,12,0.32547128603779,0.0451543534107872,2240,2.01541894853108e-06,0.4,-0.0745287139622103
"baseline",20260434,12,-4.84899356539212,0.0545390897710442,2240,2.53682019319967e-06,-5,0.151006434607883
"difference_active",20260434,12,0.137623380243713,0.0262325864475043,2240,2.53682019319967e-06,0.15,-0.0123766197562866
"inertia",20260434,12,0.0114752235913076,0.0105055474763918,2240,2.53682019319967e-06,0.02,-0.00852477640869236
"otp",20260434,12,0.0283885054329276,0.0012783534693146,2240,2.53682019319967e-06,0.03,-0.00161149456707236
"reciprocity",20260434,12,0.084624589813046,0.00966813169096412,2240,2.53682019319967e-06,0.1,-0.015375410186954
"same_group",20260434,12,0.370549647703743,0.0464298571990007,2240,2.53682019319967e-06,0.4,-0.0294503522962565
"baseline",20260435,12,-4.88468293122631,0.0520832888040839,2240,1.25055521493778e-13,-5,0.115317068773686
"difference_active",20260435,12,0.127451233286795,0.0219333437705203,2240,1.25055521493778e-13,0.15,-0.0225487667132049
"inertia",20260435,12,0.0304351578465719,0.0070002707476681,2240,1.25055521493778e-13,0.02,0.0104351578465719
"otp",20260435,12,0.028478534019045,0.000996652897016411,2240,1.25055521493778e-13,0.03,-0.00152146598095505
"reciprocity",20260435,12,0.0874173031149073,0.00694632077643587,2240,1.25055521493778e-13,0.1,-0.0125826968850927
"same_group",20260435,12,0.282714087999068,0.0517559140171697,2240,1.25055521493778e-13,0.4,-0.117285912000932
"baseline",20260436,12,-4.88817920740703,0.0540204006460096,2240,1.96574279414108e-06,-5,0.111820792592968
"difference_active",20260436,12,0.13812282820993,0.0306441643632698,2240,1.96574279414108e-06,0.15,-0.0118771717900703
"inertia",20260436,12,0.0234597546701924,0.00981239388672095,2240,1.96574279414108e-06,0.02,0.00345975467019237
"otp",20260436,12,0.0266908586224867,0.00116031733005146,2240,1.96574279414108e-06,0.03,-0.00330914137751327
"reciprocity",20260436,12,0.0839100969028803,0.00939044775738187,2240,1.96574279414108e-06,0.1,-0.0160899030971197
"same_group",20260436,12,0.334665300476979,0.0447184768572791,2240,1.96574279414108e-06,0.4,-0.0653346995230211
"baseline",20260437,12,-4.87179207866223,0.0535549241217959,2240,4.22711252667796e-09,-5,0.128207921337775
"difference_active",20260437,12,0.138057923713049,0.0192280661824089,2240,4.22711252667796e-09,0.15,-0.0119420762869508
"inertia",20260437,12,0.0345222633478687,0.00797767941813756,2240,4.22711252667796e-09,0.02,0.0145222633478687
"otp",20260437,12,0.0250850815622943,0.000974958648045653,2240,4.22711252667796e-09,0.03,-0.00491491843770571
"reciprocity",20260437,12,0.0834570971420153,0.00795422233114636,2240,4.22711252667796e-09,0.1,-0.0165429028579847
"same_group",20260437,12,0.355014247443498,0.0462128675006121,2240,4.22711252667796e-09,0.4,-0.0449857525565016
"baseline",20260438,12,-4.80774025698679,0.053888322797569,2240,9.99999795681106e-07,-5,0.192259743013206
"difference_active",20260438,12,0.138279504155279,0.0336208825754786,2240,9.99999795681106e-07,0.15,-0.0117204958447205
"inertia",20260438,12,0.00527493385970119,0.0117593501655101,2240,9.99999795681106e-07,0.02,-0.0147250661402988
"otp",20260438,12,0.0259437716820463,0.00133276077486221,2240,9.99999795681106e-07,0.03,-0.0040562283179537
"reciprocity",20260438,12,0.0991070463318428,0.0109635619550518,2240,9.99999795681106e-07,0.1,-0.000892953668157226
"same_group",20260438,12,0.283047871578004,0.0446585521162444,2240,9.99999795681106e-07,0.4,-0.116952128421996
"baseline",20260439,12,-4.92528873566316,0.0530563759648188,2240,1.68929801702689e-08,-5,0.0747112643368366
"difference_active",20260439,12,0.0889018354891458,0.0241077667854323,2240,1.68929801702689e-08,0.15,-0.0610981645108541
"inertia",20260439,12,0.0291519389286508,0.00632931323408531,2240,1.68929801702689e-08,0.02,0.0091519389286508
"otp",20260439,12,0.0280006413075152,0.000953226298015119,2240,1.68929801702689e-08,0.03,-0.00199935869248484
"reciprocity",20260439,12,0.0882431863807131,0.00621085108013474,2240,1.68929801702689e-08,0.1,-0.0117568136192869
"same_group",20260439,12,0.399246728128634,0.0544844130124739,2240,1.68929801702689e-08,0.4,-0.000753271871366257
"baseline",20260440,12,-4.84700079555263,0.0540448647987142,2240,2.74408791369751e-06,-5,0.152999204447368
"difference_active",20260440,12,0.122688723869794,0.0225882841479754,2240,2.74408791369751e-06,0.15,-0.0273112761302063
"inertia",20260440,12,0.0260070661312607,0.00844570242929896,2240,2.74408791369751e-06,0.02,0.0060070661312607
"otp",20260440,12,0.0283466438913022,0.00119086834040133,2240,2.74408791369751e-06,0.03,-0.00165335610869785
"reciprocity",20260440,12,0.0741673860604815,0.00807697219912909,2240,2.74408791369751e-06,0.1,-0.0258326139395185
"same_group",20260440,12,0.376617449146062,0.0474207472706128,2240,2.74408791369751e-06,0.4,-0.0233825508539384
"baseline",20260442,12,-4.85691927759267,0.0531340439935439,2240,7.18688681899948e-09,-5,0.143080722407329
"difference_active",20260442,12,0.178333648936333,0.0273115623842299,2240,7.18688681899948e-09,0.15,0.0283336489363331
"inertia",20260442,12,0.0134614652860626,0.00845542598282221,2240,7.18688681899948e-09,0.02,-0.00653853471393736
"otp",20260442,12,0.0253880733880616,0.00102252132231664,2240,7.18688681899948e-09,0.03,-0.00461192661193842
"reciprocity",20260442,12,0.104835091743374,0.00844494733645486,2240,7.18688681899948e-09,0.1,0.0048350917433739
"same_group",20260442,12,0.306561467005223,0.0451631046645822,2240,7.18688681899948e-09,0.4,-0.0934385329947774
"baseline",20260445,12,-4.76788938763059,0.0559725556198656,2240,4.83034477838373e-07,-5,0.232110612369405
"difference_active",20260445,12,0.112904029446578,0.0221303848412994,2240,4.83034477838373e-07,0.15,-0.0370959705534222
"inertia",20260445,12,0.0299945539164091,0.00628814137861037,2240,4.83034477838373e-07,0.02,0.00999455391640905
"otp",20260445,12,0.0267709627969507,0.00106794863315836,2240,4.83034477838373e-07,0.03,-0.0032290372030493
"reciprocity",20260445,12,0.0829371018029176,0.00611744722631699,2240,4.83034477838373e-07,0.1,-0.0170628981970824
"same_group",20260445,12,0.341352165201625,0.0464576307783007,2240,4.83034477838373e-07,0.4,-0.0586478347983752
"baseline",20260446,12,-4.88598397081985,0.0506437767998347,2240,5.15882447871263e-11,-5,0.114016029180148
"difference_active",20260446,12,0.139431708210104,0.0252382649392873,2240,5.15882447871263e-11,0.15,-0.010568291789896
"inertia",20260446,12,0.0316227901513506,0.00703452162049929,2240,5.15882447871263e-11,0.02,0.0116227901513506
"otp",20260446,12,0.0269147211690797,0.000996451223579445,2240,5.15882447871263e-11,0.03,-0.00308527883092034
"reciprocity",20260446,12,0.0827207342984147,0.00693597844752206,2240,5.15882447871263e-11,0.1,-0.0172792657015853
"same_group",20260446,12,0.339182882843506,0.0483903880835446,2240,5.15882447871263e-11,0.4,-0.0608171171564945
"baseline",20260447,12,-4.92161150471034,0.0547753435894611,2240,4.5820369791727e-07,-5,0.0783884952896603
"difference_active",20260447,12,0.139755156154303,0.0239807706471968,2240,4.5820369791727e-07,0.15,-0.0102448438456967
"inertia",20260447,12,0.0206239249666272,0.00906912024143514,2240,4.5820369791727e-07,0.02,0.000623924966627221
"otp",20260447,12,0.0287315057266221,0.00106824866985447,2240,4.5820369791727e-07,0.03,-0.00126849427337792
"reciprocity",20260447,12,0.0920452869014426,0.00904988603823935,2240,4.5820369791727e-07,0.1,-0.00795471309855739
"same_group",20260447,12,0.303509539246453,0.0480388776312616,2240,4.5820369791727e-07,0.4,-0.0964904607535474
"baseline",20260448,12,-4.83272289408604,0.0491042954993464,2240,7.09693779299414e-08,-5,0.167277105913959
"difference_active",20260448,12,0.139283304557142,0.023704293790535,2240,7.09693779299414e-08,0.15,-0.0107166954428576
"inertia",20260448,12,0.0221602544276544,0.00854757317840563,2240,7.09693779299414e-08,0.02,0.00216025442765444
"otp",20260448,12,0.0248921423813054,0.00102340628920101,2240,7.09693779299414e-08,0.03,-0.00510785761869456
"reciprocity",20260448,12,0.097929391440114,0.00859045580326728,2240,7.09693779299414e-08,0.1,-0.00207060855988597
"same_group",20260448,12,0.343485994907356,0.0476263156727132,2240,7.09693779299414e-08,0.4,-0.0565140050926439
"baseline",20260449,12,-4.87992829764587,0.0545124800865353,2240,2.38575684647913e-06,-5,0.120071702354129
"difference_active",20260449,12,0.159324883005794,0.0327447985023112,2240,2.38575684647913e-06,0.15,0.00932488300579376
"inertia",20260449,12,0.033385689107656,0.0106088192809782,2240,2.38575684647913e-06,0.02,0.013385689107656
"otp",20260449,12,0.0245655044743093,0.00130486369028902,2240,2.38575684647913e-06,0.03,-0.00543449552569066
"reciprocity",20260449,12,0.0937753307278884,0.0103084595770051,2240,2.38575684647913e-06,0.1,-0.00622466927211159
"same_group",20260449,12,0.375158763385539,0.0476582668597374,2240,2.38575684647913e-06,0.4,-0.024841236614461
"baseline",20260450,12,-4.92067325026019,0.0533278015924486,2240,2.27384774120765e-06,-5,0.0793267497398089
"difference_active",20260450,12,0.161471662382169,0.0254423995298648,2240,2.27384774120765e-06,0.15,0.011471662382169
"inertia",20260450,12,0.0147476686818721,0.010527774963118,2240,2.27384774120765e-06,0.02,-0.00525233131812788
"otp",20260450,12,0.0276234713692907,0.00125031315245672,2240,2.27384774120765e-06,0.03,-0.0023765286307093
"reciprocity",20260450,12,0.0933581635608841,0.00990716603780966,2240,2.27384774120765e-06,0.1,-0.00664183643911591
"same_group",20260450,12,0.332636774779344,0.0463215842705674,2240,2.27384774120765e-06,0.4,-0.0673632252206556
"baseline",20260451,12,-4.89404535576028,0.0551775706366725,2240,4.83665190529337e-06,-5,0.105954644239724
"difference_active",20260451,12,0.166181764923575,0.0360215837157429,2240,4.83665190529337e-06,0.15,0.0161817649235746
"inertia",20260451,12,0.0176164730194988,0.0105334727363919,2240,4.83665190529337e-06,0.02,-0.00238352698050124
"otp",20260451,12,0.0272775388938169,0.00126791547132083,2240,4.83665190529337e-06,0.03,-0.00272246110618312
"reciprocity",20260451,12,0.0891146766463558,0.0100274124389668,2240,4.83665190529337e-06,0.1,-0.0108853233536442
"same_group",20260451,12,0.318846130661918,0.0449131607274382,2240,4.83665190529337e-06,0.4,-0.0811538693380824
"baseline",20260452,12,-4.79044506208854,0.0550719765988812,2240,3.26612488663614e-06,-5,0.209554937911459
