"seed","mr_level_pct","scale","statistic","effect","estimate","estimate_aligned","se","true_value"
20260450,24,"raw","reciprocation","reciprocity",0.086388392603025,0.086388392603025,0.0119229907007984,0.1
20260450,24,"raw","catdiff.group","same_group",-0.513471100199611,0.513471100199611,0.0553102652762498,0.4
20260450,24,"sqrt_network","catdiff.group","same_group",-0.51016804371365,0.51016804371365,0.0562753524339012,0.4
20260451,0,"sqrt_network","absdiff.active","difference_active",0.206152723761145,0.206152723761145,0.0417976580995704,0.15
20260451,0,"raw","absdiff.active","difference_active",0.190965296129786,0.190965296129786,0.0419382334864274,0.15
20260451,0,"raw","s.r.sub.rep.1","inertia",0.0161958119114025,0.0161958119114025,0.012750640383774,0.02
20260451,0,"sqrt_network","s.r.sub.rep.1","inertia",0.0956151724341195,0.0956151724341195,0.0405953630761544,0.02
20260451,0,"sqrt_network","otp","otp",0.0618019506821375,0.0618019506821375,0.0157300856912899,0.03
20260451,0,"raw","otp","otp",0.00121182971806619,0.00121182971806619,0.000430964363140521,0.03
20260451,0,"sqrt_network","reciprocation","reciprocity",0.328628408477399,0.328628408477399,0.041650053060592,0.1
20260451,0,"raw","reciprocation","reciprocity",0.111903251527864,0.111903251527864,0.0128893396371985,0.1
20260451,0,"raw","catdiff.group","same_group",-0.356885214808383,0.356885214808383,0.0485399146933554,0.4
20260451,0,"sqrt_network","catdiff.group","same_group",-0.380650277066024,0.380650277066024,0.048484236746227,0.4
20260451,2,"sqrt_network","absdiff.active","difference_active",0.202820495898495,0.202820495898495,0.042053781164037,0.15
20260451,2,"raw","absdiff.active","difference_active",0.189997414934014,0.189997414934014,0.0421446215209166,0.15
20260451,2,"raw","s.r.sub.rep.1","inertia",0.0159849081803943,0.0159849081803943,0.0128744822579371,0.02
20260451,2,"sqrt_network","s.r.sub.rep.1","inertia",0.0945109963663928,0.0945109963663928,0.0410361636461009,0.02
20260451,2,"sqrt_network","otp","otp",0.0638258806384637,0.0638258806384637,0.0157432907463183,0.03
20260451,2,"raw","otp","otp",0.00115567002243896,0.00115567002243896,0.00042501676462984,0.03
20260451,2,"sqrt_network","reciprocation","reciprocity",0.336320693819829,0.336320693819829,0.0422486496559004,0.1
20260451,2,"raw","reciprocation","reciprocity",0.112376518110777,0.112376518110777,0.0130415257105037,0.1
20260451,2,"raw","catdiff.group","same_group",-0.354151439285102,0.354151439285102,0.048827996437972,0.4
20260451,2,"sqrt_network","catdiff.group","same_group",-0.375936009994804,0.375936009994804,0.0488160731011037,0.4
20260451,8,"sqrt_network","absdiff.active","difference_active",0.21611658780158,0.21611658780158,0.0426707629239895,0.15
20260451,8,"raw","absdiff.active","difference_active",0.200603789633941,0.200603789633941,0.0428394972964209,0.15
20260451,8,"raw","s.r.sub.rep.1","inertia",0.0208871248042421,0.0208871248042421,0.012362324357874,0.02
20260451,8,"sqrt_network","s.r.sub.rep.1","inertia",0.0923963960490845,0.0923963960490845,0.0414601347506088,0.02
20260451,8,"sqrt_network","otp","otp",0.053302636410839,0.053302636410839,0.0155472438448111,0.03
20260451,8,"raw","otp","otp",0.000895694794010003,0.000895694794010003,0.000403390219862329,0.03
20260451,8,"sqrt_network","reciprocation","reciprocity",0.325187367252375,0.325187367252375,0.0424418142066701,0.1
20260451,8,"raw","reciprocation","reciprocity",0.104255870581666,0.104255870581666,0.0125826250638075,0.1
20260451,8,"raw","catdiff.group","same_group",-0.362758891985127,0.362758891985127,0.0490857489100198,0.4
20260451,8,"sqrt_network","catdiff.group","same_group",-0.390920763275399,0.390920763275399,0.0488010600610696,0.4
20260451,16,"sqrt_network","absdiff.active","difference_active",0.206674335078791,0.206674335078791,0.0436925979600248,0.15
20260451,16,"raw","absdiff.active","difference_active",0.190268234028176,0.190268234028176,0.0439236581347818,0.15
20260451,16,"raw","s.r.sub.rep.1","inertia",0.00791957588429808,0.00791957588429808,0.0127772061780828,0.02
20260451,16,"sqrt_network","s.r.sub.rep.1","inertia",0.0728491556328462,0.0728491556328462,0.0434050244765922,0.02
20260451,16,"sqrt_network","otp","otp",0.059792028014178,0.059792028014178,0.0147138235845504,0.03
20260451,16,"raw","otp","otp",0.00111600252368411,0.00111600252368411,0.000350333701231563,0.03
20260451,16,"sqrt_network","reciprocation","reciprocity",0.342213446823534,0.342213446823534,0.0443979764567939,0.1
20260451,16,"raw","reciprocation","reciprocity",0.110204153759287,0.110204153759287,0.0127867064143622,0.1
20260451,16,"raw","catdiff.group","same_group",-0.379458829358131,0.379458829358131,0.0505912963465264,0.4
20260451,16,"sqrt_network","catdiff.group","same_group",-0.403933819702469,0.403933819702469,0.0504813739101404,0.4
20260451,24,"sqrt_network","absdiff.active","difference_active",0.220472284064793,0.220472284064793,0.0447988000107513,0.15
20260451,24,"raw","absdiff.active","difference_active",0.211420216528242,0.211420216528242,0.0446843976609159,0.15
20260451,24,"raw","s.r.sub.rep.1","inertia",0.0193275086016864,0.0193275086016864,0.0121734905729583,0.02
20260451,24,"sqrt_network","s.r.sub.rep.1","inertia",0.102259838359501,0.102259838359501,0.0441374761737955,0.02
20260451,24,"sqrt_network","otp","otp",0.0500891987589424,0.0500891987589424,0.0149480878870131,0.03
20260451,24,"raw","otp","otp",0.000808017757115551,0.000808017757115551,0.000337186118703593,0.03
20260451,24,"sqrt_network","reciprocation","reciprocity",0.333545020911112,0.333545020911112,0.0449079607730497,0.1
20260451,24,"raw","reciprocation","reciprocity",0.096285942032459,0.096285942032459,0.0121862373378127,0.1
20260451,24,"raw","catdiff.group","same_group",-0.368323371693267,0.368323371693267,0.0515295833708018,0.4
20260451,24,"sqrt_network","catdiff.group","same_group",-0.390274065983042,0.390274065983042,0.0513969747022865,0.4
20260448,0,"sqrt_network","absdiff.active","difference_active",0.202931341480804,0.202931341480804,0.0304363972851789,0.15
20260448,0,"raw","absdiff.active","difference_active",0.196852583073738,0.196852583073738,0.030964896579094,0.15
20260448,0,"raw","s.r.sub.rep.1","inertia",0.0328071634527194,0.0328071634527194,0.0110293006608423,0.02
20260448,0,"sqrt_network","s.r.sub.rep.1","inertia",0.280223835441551,0.280223835441551,0.0371483125142887,0.02
20260448,0,"sqrt_network","otp","otp",0.0769957875644644,0.0769957875644644,0.00926928020090815,0.03
20260448,0,"raw","otp","otp",0.00153237691909201,0.00153237691909201,0.000201848887538524,0.03
20260448,0,"sqrt_network","reciprocation","reciprocity",0.41981223490274,0.41981223490274,0.0386681867416096,0.1
20260448,0,"raw","reciprocation","reciprocity",0.0936913867756694,0.0936913867756694,0.0111902529667618,0.1
20260448,0,"raw","catdiff.group","same_group",-0.444293405287966,0.444293405287966,0.0540880517695405,0.4
20260448,0,"sqrt_network","catdiff.group","same_group",-0.344363054129908,0.344363054129908,0.0555690431420613,0.4
20260452,0,"sqrt_network","absdiff.active","difference_active",0.065521997879255,0.065521997879255,0.029099866759013,0.15
20260452,0,"raw","absdiff.active","difference_active",0.0664289235554763,0.0664289235554763,0.0289744581672723,0.15
20260452,0,"raw","s.r.sub.rep.1","inertia",0.0156029034065767,0.0156029034065767,0.0122296705913444,0.02
20260452,0,"sqrt_network","s.r.sub.rep.1","inertia",0.0966274092352994,0.0966274092352994,0.0398110587616475,0.02
20260452,0,"sqrt_network","otp","otp",0.024433115968155,0.024433115968155,0.0134051548952091,0.03
20260452,0,"raw","otp","otp",0.000306634765638837,0.000306634765638837,0.000360022277236605,0.03
20260452,0,"sqrt_network","reciprocation","reciprocity",0.329664400224006,0.329664400224006,0.0399766323329941,0.1
20260452,0,"raw","reciprocation","reciprocity",0.111092275437921,0.111092275437921,0.0118864687348262,0.1
20260452,0,"raw","catdiff.group","same_group",-0.462160116382002,0.462160116382002,0.0509362208885818,0.4
20260452,0,"sqrt_network","catdiff.group","same_group",-0.477959167213715,0.477959167213715,0.0515877452856149,0.4
20260448,2,"sqrt_network","absdiff.active","difference_active",0.201306178028436,0.201306178028436,0.0306261272331222,0.15
20260448,2,"raw","absdiff.active","difference_active",0.193791082467748,0.193791082467748,0.031169553731247,0.15
20260448,2,"raw","s.r.sub.rep.1","inertia",0.0304379122044353,0.0304379122044353,0.011133443621956,0.02
20260448,2,"sqrt_network","s.r.sub.rep.1","inertia",0.277270689068415,0.277270689068415,0.0375639794251859,0.02
20260448,2,"sqrt_network","otp","otp",0.0782444302049016,0.0782444302049016,0.00937279205772965,0.03
20260448,2,"raw","otp","otp",0.00151361394451316,0.00151361394451316,0.000201653640176142,0.03
20260448,2,"sqrt_network","reciprocation","reciprocity",0.422750255167221,0.422750255167221,0.0390584543700502,0.1
20260448,2,"raw","reciprocation","reciprocity",0.0959738385979982,0.0959738385979982,0.0113319074280945,0.1
20260448,2,"raw","catdiff.group","same_group",-0.439059638242224,0.439059638242224,0.0543491832684366,0.4
20260448,2,"sqrt_network","catdiff.group","same_group",-0.338310961123886,0.338310961123886,0.055873098020811,0.4
20260452,2,"sqrt_network","absdiff.active","difference_active",0.0649434600507245,0.0649434600507245,0.0292649406341104,0.15
20260452,2,"raw","absdiff.active","difference_active",0.0667799555058658,0.0667799555058658,0.0291204350364039,0.15
20260452,2,"raw","s.r.sub.rep.1","inertia",0.0170214225158614,0.0170214225158614,0.0121057929061879,0.02
20260452,2,"sqrt_network","s.r.sub.rep.1","inertia",0.101023481078417,0.101023481078417,0.0400469802720491,0.02
20260452,2,"sqrt_network","otp","otp",0.0211015534305715,0.0211015534305715,0.0131373418861948,0.03
20260452,2,"raw","otp","otp",0.000227985566935389,0.000227985566935389,0.000347390555926027,0.03
20260452,2,"sqrt_network","reciprocation","reciprocity",0.331916566553175,0.331916566553175,0.0402184842334802,0.1
20260452,2,"raw","reciprocation","reciprocity",0.109229463692866,0.109229463692866,0.0117827072070831,0.1
20260452,2,"raw","catdiff.group","same_group",-0.462121167903449,0.462121167903449,0.0512235828937277,0.4
20260452,2,"sqrt_network","catdiff.group","same_group",-0.47734399896438,0.47734399896438,0.0518763254823155,0.4
20260448,8,"sqrt_network","absdiff.active","difference_active",0.210200106792123,0.210200106792123,0.0311327663020593,0.15
20260448,8,"raw","absdiff.active","difference_active",0.205264772575786,0.205264772575786,0.0315889399069599,0.15
20260448,8,"raw","s.r.sub.rep.1","inertia",0.0304011261548242,0.0304011261548242,0.0109434606344916,0.02
20260448,8,"sqrt_network","s.r.sub.rep.1","inertia",0.277363095374148,0.277363095374148,0.0382288476879734,0.02
20260448,8,"sqrt_network","otp","otp",0.0748120830389192,0.0748120830389192,0.00944444081049292,0.03
20260448,8,"raw","otp","otp",0.00134622443829372,0.00134622443829372,0.000194845037929812,0.03
20260448,8,"sqrt_network","reciprocation","reciprocity",0.432506788217214,0.432506788217214,0.0399178062522403,0.1
20260448,8,"raw","reciprocation","reciprocity",0.0934564117006338,0.0934564117006338,0.0111450735117969,0.1
20260448,8,"raw","catdiff.group","same_group",-0.455732134512965,0.455732134512965,0.0549204257468481,0.4
20260448,8,"sqrt_network","catdiff.group","same_group",-0.362892667404105,0.362892667404105,0.0563562548138824,0.4
20260452,8,"sqrt_network","absdiff.active","difference_active",0.0706342043273048,0.0706342043273048,0.0296695311620189,0.15
20260452,8,"raw","absdiff.active","difference_active",0.0712971092080447,0.0712971092080447,0.0295967317250404,0.15
20260452,8,"raw","s.r.sub.rep.1","inertia",0.0192496123861619,0.0192496123861619,0.0122084982083961,0.02
20260452,8,"sqrt_network","s.r.sub.rep.1","inertia",0.0981496219740873,0.0981496219740873,0.0411911282181822,0.02
20260452,8,"sqrt_network","otp","otp",0.0217141282951385,0.0217141282951385,0.0129506074805346,0.03
20260452,8,"raw","otp","otp",0.000196159948591494,0.000196159948591494,0.000323228865810152,0.03
20260452,8,"sqrt_network","reciprocation","reciprocity",0.318580787529257,0.318580787529257,0.0412499479943688,0.1
20260452,8,"raw","reciprocation","reciprocity",0.105462518703815,0.105462518703815,0.0118044696291573,0.1
20260452,8,"raw","catdiff.group","same_group",-0.472265910757824,0.472265910757824,0.0518908074061774,0.4
20260452,8,"sqrt_network","catdiff.group","same_group",-0.499173726327251,0.499173726327251,0.0522142365127819,0.4
20260448,16,"sqrt_network","absdiff.active","difference_active",0.18297085969247,0.18297085969247,0.0320222254697741,0.15
20260448,16,"raw","absdiff.active","difference_active",0.188587181099033,0.188587181099033,0.032350197667965,0.15
20260448,16,"raw","s.r.sub.rep.1","inertia",0.032145362739071,0.032145362739071,0.0109222797704152,0.02
20260448,16,"sqrt_network","s.r.sub.rep.1","inertia",0.282520312173867,0.282520312173867,0.0395298823649069,0.02
20260448,16,"sqrt_network","otp","otp",0.0739327312472235,0.0739327312472235,0.00942019548203215,0.03
20260448,16,"raw","otp","otp",0.00116195610278307,0.00116195610278307,0.000181808102402089,0.03
20260448,16,"sqrt_network","reciprocation","reciprocity",0.410043731107759,0.410043731107759,0.0408669898020954,0.1
20260448,16,"raw","reciprocation","reciprocity",0.0838360803633666,0.0838360803633666,0.0108244806713464,0.1
20260448,16,"raw","catdiff.group","same_group",-0.458340048992428,0.458340048992428,0.0560745864589006,0.4
20260448,16,"sqrt_network","catdiff.group","same_group",-0.356749089670512,0.356749089670512,0.0578434997568703,0.4
20260452,16,"sqrt_network","absdiff.active","difference_active",0.0657046438319132,0.0657046438319132,0.0303607339336034,0.15
20260452,16,"raw","absdiff.active","difference_active",0.0666717441822593,0.0666717441822593,0.0302666331320651,0.15
20260452,16,"raw","s.r.sub.rep.1","inertia",0.0174879402751642,0.0174879402751642,0.0120241388728664,0.02
20260452,16,"sqrt_network","s.r.sub.rep.1","inertia",0.0940777171803674,0.0940777171803674,0.0424341528014562,0.02
20260452,16,"sqrt_network","otp","otp",0.0192557089862318,0.0192557089862318,0.012516117503238,0.03
20260452,16,"raw","otp","otp",0.000114949373542178,0.000114949373542178,0.000295101042598598,0.03
20260452,16,"sqrt_network","reciprocation","reciprocity",0.317804119682011,0.317804119682011,0.042558311642687,0.1
20260452,16,"raw","reciprocation","reciprocity",0.101204973600536,0.101204973600536,0.0116268548167844,0.1
20260452,16,"raw","catdiff.group","same_group",-0.492858275662195,0.492858275662195,0.0525770310260143,0.4
20260452,16,"sqrt_network","catdiff.group","same_group",-0.514265033435267,0.514265033435267,0.0528613342196835,0.4
20260448,24,"sqrt_network","absdiff.active","difference_active",0.216437417574275,0.216437417574275,0.0327105980122692,0.15
20260448,24,"raw","absdiff.active","difference_active",0.202880452164425,0.202880452164425,0.0333573122736255,0.15
20260448,24,"raw","s.r.sub.rep.1","inertia",0.0395238191520613,0.0395238191520613,0.0104880778283651,0.02
20260448,24,"sqrt_network","s.r.sub.rep.1","inertia",0.327080464425363,0.327080464425363,0.0393342406054753,0.02
20260448,24,"sqrt_network","otp","otp",0.0705236108779216,0.0705236108779216,0.00899031157970023,0.03
20260448,24,"raw","otp","otp",0.000986356454959431,0.000986356454959431,0.000170729373500724,0.03
20260448,24,"sqrt_network","reciprocation","reciprocity",0.395064128048465,0.395064128048465,0.0401178065430069,0.1
20260448,24,"raw","reciprocation","reciprocity",0.0894885940874205,0.0894885940874205,0.0104859953705964,0.1
20260448,24,"raw","catdiff.group","same_group",-0.444795550677572,0.444795550677572,0.057416173047527,0.4
20260448,24,"sqrt_network","catdiff.group","same_group",-0.370703586624456,0.370703586624456,0.0588079558457027,0.4
20260452,24,"sqrt_network","absdiff.active","difference_active",0.0628291981268103,0.0628291981268103,0.0311823224776137,0.15
20260452,24,"raw","absdiff.active","difference_active",0.0639418466235333,0.0639418466235333,0.0310754777668229,0.15
20260452,24,"raw","s.r.sub.rep.1","inertia",0.0228506944949303,0.0228506944949303,0.0120230390763201,0.02
20260452,24,"sqrt_network","s.r.sub.rep.1","inertia",0.105351484828803,0.105351484828803,0.0434533516473372,0.02
20260452,24,"sqrt_network","otp","otp",0.00575879647747308,0.00575879647747308,0.0117844677538871,0.03
20260452,24,"raw","otp","otp",-0.000108165614664094,-0.000108165614664094,0.000254896833606302,0.03
20260452,24,"sqrt_network","reciprocation","reciprocity",0.348672454282129,0.348672454282129,0.04321736894915,0.1
20260452,24,"raw","reciprocation","reciprocity",0.100971700517442,0.100971700517442,0.0114598415213308,0.1
20260452,24,"raw","catdiff.group","same_group",-0.450789156873294,0.450789156873294,0.0536281900653705,0.4
20260452,24,"sqrt_network","catdiff.group","same_group",-0.475856994204727,0.475856994204727,0.0535249007392818,0.4
20260423,12,"sqrt_network","absdiff.active","difference_active",0.0254039599757906,0.0254039599757906,0.0489325803194378,0.15
20260423,12,"raw","absdiff.active","difference_active",0.0467581279457089,0.0467581279457089,0.0495923981855263,0.15
20260423,12,"raw","s.r.sub.rep.1","inertia",0.0420670706174126,0.0420670706174126,0.0107398632862853,0.02
20260423,12,"sqrt_network","s.r.sub.rep.1","inertia",0.300605844362495,0.300605844362495,0.0386761683332554,0.02
20260423,12,"sqrt_network","otp","otp",0.0146989042550141,0.0146989042550141,0.0110898521001849,0.03
20260423,12,"raw","otp","otp",-0.000226962409142869,-0.000226962409142869,0.000276134993128116,0.03
20260423,12,"sqrt_network","reciprocation","reciprocity",0.423547410343843,0.423547410343843,0.0391908031544785,0.1
20260423,12,"raw","reciprocation","reciprocity",0.0820898953912969,0.0820898953912969,0.011268051788584,0.1
20260423,12,"raw","catdiff.group","same_group",-0.497451045315394,0.497451045315394,0.0588326729687027,0.4
20260423,12,"sqrt_network","catdiff.group","same_group",-0.390759928035871,0.390759928035871,0.0599403586829778,0.4
20260424,12,"sqrt_network","absdiff.active","difference_active",0.12677138687228,0.12677138687228,0.0271857949729113,0.15
20260424,12,"raw","absdiff.active","difference_active",0.113369461742574,0.113369461742574,0.027413365202248,0.15
20260424,12,"raw","s.r.sub.rep.1","inertia",0.0376181302004709,0.0376181302004709,0.0114528130990944,0.02
20260424,12,"sqrt_network","s.r.sub.rep.1","inertia",0.207046906555155,0.207046906555155,0.0410333812078386,0.02
20260424,12,"sqrt_network","otp","otp",0.0367740489532998,0.0367740489532998,0.0103019846979183,0.03
20260424,12,"raw","otp","otp",0.000636235153396763,0.000636235153396763,0.000231550269237879,0.03
20260424,12,"sqrt_network","reciprocation","reciprocity",0.401451695469589,0.401451695469589,0.0411313736707346,0.1
20260424,12,"raw","reciprocation","reciprocity",0.101379822234156,0.101379822234156,0.0113107676579488,0.1
20260424,12,"raw","catdiff.group","same_group",-0.354421002837192,0.354421002837192,0.0507091093454232,0.4
20260424,12,"sqrt_network","catdiff.group","same_group",-0.330571628598186,0.330571628598186,0.0508032371334234,0.4
20260425,12,"sqrt_network","absdiff.active","difference_active",0.162700244377321,0.162700244377321,0.0314780811373889,0.15
20260425,12,"raw","absdiff.active","difference_active",0.148672860631079,0.148672860631079,0.0317478860169998,0.15
20260425,12,"raw","s.r.sub.rep.1","inertia",0.0326041669598644,0.0326041669598644,0.0125629094449095,0.02
20260425,12,"sqrt_network","s.r.sub.rep.1","inertia",0.289809786448946,0.289809786448946,0.0409832718382241,0.02
20260425,12,"sqrt_network","otp","otp",0.0187864816967465,0.0187864816967465,0.0101208398044279,0.03
20260425,12,"raw","otp","otp",0.000421854180243447,0.000421854180243447,0.00023122050476997,0.03
20260425,12,"sqrt_network","reciprocation","reciprocity",0.493788039577862,0.493788039577862,0.0405076949970012,0.1
20260425,12,"raw","reciprocation","reciprocity",0.100584731972573,0.100584731972573,0.012521439613413,0.1
20260425,12,"raw","catdiff.group","same_group",-0.466210198942894,0.466210198942894,0.0556436822716724,0.4
20260425,12,"sqrt_network","catdiff.group","same_group",-0.365099973558729,0.365099973558729,0.0564673019212318,0.4
20260426,12,"sqrt_network","absdiff.active","difference_active",0.172302896330916,0.172302896330916,0.0351764635980596,0.15
20260426,12,"raw","absdiff.active","difference_active",0.146501535580059,0.146501535580059,0.0355634636026514,0.15
20260426,12,"raw","s.r.sub.rep.1","inertia",0.0373018426837907,0.0373018426837907,0.0111769557958639,0.02
20260426,12,"sqrt_network","s.r.sub.rep.1","inertia",0.308613459961462,0.308613459961462,0.0390073705321676,0.02
20260426,12,"sqrt_network","otp","otp",0.0112961838170226,0.0112961838170226,0.00998303408112996,0.03
20260426,12,"raw","otp","otp",0.000671335021144829,0.000671335021144829,0.000230223861972806,0.03
20260426,12,"sqrt_network","reciprocation","reciprocity",0.499472608536306,0.499472608536306,0.0396182660244412,0.1
20260426,12,"raw","reciprocation","reciprocity",0.10722466895804,0.10722466895804,0.0114639633356749,0.1
20260426,12,"raw","catdiff.group","same_group",-0.452941874148593,0.452941874148593,0.0546506108372494,0.4
20260426,12,"sqrt_network","catdiff.group","same_group",-0.379191384824671,0.379191384824671,0.0560044479599417,0.4
20260427,12,"sqrt_network","absdiff.active","difference_active",0.211255129302218,0.211255129302218,0.0343147655580918,0.15
20260427,12,"raw","absdiff.active","difference_active",0.193411195069035,0.193411195069035,0.0353285987619659,0.15
20260427,12,"raw","s.r.sub.rep.1","inertia",0.0405564465265806,0.0405564465265806,0.0126132866437148,0.02
20260427,12,"sqrt_network","s.r.sub.rep.1","inertia",0.31468658375441,0.31468658375441,0.0417495361830556,0.02
20260427,12,"sqrt_network","otp","otp",-0.0110095965841811,-0.0110095965841811,0.0166465910617088,0.03
20260427,12,"raw","otp","otp",0.000250859839585163,0.000250859839585163,0.000464298547996032,0.03
20260427,12,"sqrt_network","reciprocation","reciprocity",0.412836405591358,0.412836405591358,0.0412487258665043,0.1
20260427,12,"raw","reciprocation","reciprocity",0.0756717145300555,0.0756717145300555,0.0124621211149475,0.1
20260427,12,"raw","catdiff.group","same_group",-0.344683940247755,0.344683940247755,0.0546866558671026,0.4
20260427,12,"sqrt_network","catdiff.group","same_group",-0.270646159864556,0.270646159864556,0.0555725519609766,0.4
20260428,12,"sqrt_network","absdiff.active","difference_active",0.14322950587527,0.14322950587527,0.0369515775596185,0.15
20260428,12,"raw","absdiff.active","difference_active",0.145953601575726,0.145953601575726,0.0373095098446447,0.15
20260428,12,"raw","s.r.sub.rep.1","inertia",0.0439614453209738,0.0439614453209738,0.0122401327280368,0.02
20260428,12,"sqrt_network","s.r.sub.rep.1","inertia",0.353143872840174,0.353143872840174,0.0408273262541353,0.02
20260428,12,"sqrt_network","otp","otp",0.0557012689638505,0.0557012689638505,0.0135107155233464,0.03
20260428,12,"raw","otp","otp",0.00155711172638067,0.00155711172638067,0.000324013108519673,0.03
20260428,12,"sqrt_network","reciprocation","reciprocity",0.485891969723275,0.485891969723275,0.0424044544986087,0.1
20260428,12,"raw","reciprocation","reciprocity",0.0998221588741468,0.0998221588741468,0.0128976398684944,0.1
20260428,12,"raw","catdiff.group","same_group",-0.444529965271748,0.444529965271748,0.054147402895783,0.4
20260428,12,"sqrt_network","catdiff.group","same_group",-0.340261770128173,0.340261770128173,0.0551312239682407,0.4
20260429,12,"sqrt_network","absdiff.active","difference_active",0.128732090799593,0.128732090799593,0.0274049356041173,0.15
20260429,12,"raw","absdiff.active","difference_active",0.12161250003861,0.12161250003861,0.0280817986547675,0.15
20260429,12,"raw","s.r.sub.rep.1","inertia",0.0420802866160322,0.0420802866160322,0.0113510489612162,0.02
20260429,12,"sqrt_network","s.r.sub.rep.1","inertia",0.244972821250074,0.244972821250074,0.0410830444968628,0.02
20260429,12,"sqrt_network","otp","otp",0.0792890003587698,0.0792890003587698,0.00989895590155757,0.03
20260429,12,"raw","otp","otp",0.00116648800778419,0.00116648800778419,0.000194802873748542,0.03
20260429,12,"sqrt_network","reciprocation","reciprocity",0.371003204247675,0.371003204247675,0.042553970782801,0.1
20260429,12,"raw","reciprocation","reciprocity",0.0972534222269967,0.0972534222269967,0.0118540706408073,0.1
20260429,12,"raw","catdiff.group","same_group",-0.431658297713022,0.431658297713022,0.0540578762098317,0.4
20260429,12,"sqrt_network","catdiff.group","same_group",-0.384763044409754,0.384763044409754,0.055547347028184,0.4
20260430,12,"sqrt_network","absdiff.active","difference_active",0.145905103641081,0.145905103641081,0.0344971592123983,0.15
20260430,12,"raw","absdiff.active","difference_active",0.147045544817739,0.147045544817739,0.0343752223936692,0.15
20260430,12,"raw","s.r.sub.rep.1","inertia",0.0442152642772839,0.0442152642772839,0.0108992228420171,0.02
20260430,12,"sqrt_network","s.r.sub.rep.1","inertia",0.152516685815794,0.152516685815794,0.041746602707495,0.02
20260430,12,"sqrt_network","otp","otp",0.0701802246673249,0.0701802246673249,0.0106515953249073,0.03
20260430,12,"raw","otp","otp",0.00111955220099225,0.00111955220099225,0.000236510603770291,0.03
20260430,12,"sqrt_network","reciprocation","reciprocity",0.342694313185655,0.342694313185655,0.0422392703491729,0.1
20260430,12,"raw","reciprocation","reciprocity",0.0812809365005114,0.0812809365005114,0.0112213230771344,0.1
20260430,12,"raw","catdiff.group","same_group",-0.368790515568065,0.368790515568065,0.0509957890803014,0.4
20260430,12,"sqrt_network","catdiff.group","same_group",-0.369900997620842,0.369900997620842,0.0515381617882948,0.4
20260432,12,"sqrt_network","absdiff.active","difference_active",0.15481782060922,0.15481782060922,0.0391626691534675,0.15
20260432,12,"raw","absdiff.active","difference_active",0.154244846465379,0.154244846465379,0.039566200897589,0.15
20260432,12,"raw","s.r.sub.rep.1","inertia",0.033895565532238,0.033895565532238,0.0124852032673358,0.02
20260432,12,"sqrt_network","s.r.sub.rep.1","inertia",0.297033352497812,0.297033352497812,0.0398133590379256,0.02
20260432,12,"sqrt_network","otp","otp",-0.000601038390410356,-0.000601038390410356,0.0137837992463146,0.03
20260432,12,"raw","otp","otp",0.000321040745008307,0.000321040745008307,0.000353869947456448,0.03
20260432,12,"sqrt_network","reciprocation","reciprocity",0.533156987758427,0.533156987758427,0.0398339836545486,0.1
20260432,12,"raw","reciprocation","reciprocity",0.107556530506334,0.107556530506334,0.0123852471141022,0.1
20260432,12,"raw","catdiff.group","same_group",-0.394135508657782,0.394135508657782,0.0544963757318168,0.4
20260432,12,"sqrt_network","catdiff.group","same_group",-0.353742345242379,0.353742345242379,0.0544029350341741,0.4
20260433,12,"sqrt_network","absdiff.active","difference_active",0.132908272077779,0.132908272077779,0.0263739182970806,0.15
20260433,12,"raw","absdiff.active","difference_active",0.120773913875945,0.120773913875945,0.0265757416187603,0.15
20260433,12,"raw","s.r.sub.rep.1","inertia",0.0500764137847986,0.0500764137847986,0.0115093610667084,0.02
20260433,12,"sqrt_network","s.r.sub.rep.1","inertia",0.155032926935575,0.155032926935575,0.0415195274955637,0.02
20260433,12,"sqrt_network","otp","otp",0.0402632957802718,0.0402632957802718,0.0128718750760545,0.03
20260433,12,"raw","otp","otp",0.00070489308501481,0.00070489308501481,0.000310504010663954,0.03
20260433,12,"sqrt_network","reciprocation","reciprocity",0.241470328623954,0.241470328623954,0.0417068312232219,0.1
20260433,12,"raw","reciprocation","reciprocity",0.0671477498392164,0.0671477498392164,0.011678786738247,0.1
20260433,12,"raw","catdiff.group","same_group",-0.401207032380125,0.401207032380125,0.050004876095991,0.4
20260433,12,"sqrt_network","catdiff.group","same_group",-0.415739452199654,0.415739452199654,0.0501150125522391,0.4
20260434,12,"sqrt_network","absdiff.active","difference_active",0.220740982506125,0.220740982506125,0.0322647882139517,0.15
20260434,12,"raw","absdiff.active","difference_active",0.194597261125047,0.194597261125047,0.0326718864967825,0.15
20260434,12,"raw","s.r.sub.rep.1","inertia",0.0183182694911812,0.0183182694911812,0.0125516688659446,0.02
20260434,12,"sqrt_network","s.r.sub.rep.1","inertia",0.0777637461122219,0.0777637461122219,0.042194507666171,0.02
20260434,12,"sqrt_network","otp","otp",-0.00152269575104982,-0.00152269575104982,0.0132476942172446,0.03
20260434,12,"raw","otp","otp",0.000112283645890245,0.000112283645890245,0.000337302465267796,0.03
20260434,12,"sqrt_network","reciprocation","reciprocity",0.261203365308525,0.261203365308525,0.0410352447411424,0.1
20260434,12,"raw","reciprocation","reciprocity",0.0843474172348821,0.0843474172348821,0.0119407410177143,0.1
