IS_OBSERVED,SOURCE,TARGET,TIME,TYPE,WEIGHT,EVENT_INTERVAL_ID,EVENT,INTEGER_TIME,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,s.r.sub.rep.1,reciprocation,absdiff.active,catdiff.group,otp
0,|11|,|13|,197.040078,,0.0,,1816,197040078,1734,197337629,1734,3,5,0.44007116,1,508
1,|12|,|11|,197.041123,email,1,1734,1817,197041123,1735,197338674,1735,5,9,0.53919505,0,698
0,|12|,|8|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,7,4,0.83966299,1,242
0,|12|,|14|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,5,8,0.05493268,0,502
0,|12|,|9|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,6,6,0.50258641,0,432
0,|12|,|15|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,5,6,0.03028437,0,452
0,|12|,|16|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,6,14,1.86266697,0,864
0,|12|,|17|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,4,5,0.23294696,1,317
0,|12|,|1|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,3,1,1.07229717,1,337
0,|12|,|18|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,2,3,0.83503017,0,480
0,|12|,|2|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,3,3,0.57890198,1,378
0,|12|,|19|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,11,11,1.48228644,0,309
0,|12|,|3|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,4,7,0.32254948,0,382
0,|12|,|20|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,7,7,0.18998739,0,297
0,|12|,|4|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,4,6,0.3974012,0,464
0,|12|,|10|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,5,8,1.47741889,0,437
0,|12|,|5|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,1,3,0.95594982,0,330
0,|12|,|6|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,5,7,0.56423946,1,192
0,|12|,|7|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,6,7,0.03679263,0,376
0,|12|,|13|,197.041123,,0.0,,1817,197041123,1735,197338674,1735,1,3,0.97926621,1,368
1,|14|,|8|,197.109849,email,1,1735,1818,197109849,1736,197407400,1736,5,2,0.78473031,1,272
0,|14|,|7|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,8,4,0.0917253,0,542
0,|14|,|13|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,5,3,0.92433353,1,435
0,|14|,|9|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,9,3,0.44765373,0,603
0,|14|,|15|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,7,1,0.0246483,0,572
0,|14|,|16|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,12,13,1.8077343,0,1079
0,|14|,|17|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,2,1,0.17801428,1,407
0,|14|,|1|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,4,2,1.12722984,1,435
0,|14|,|18|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,4,5,0.78009749,0,598
0,|14|,|2|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,3,2,0.5239693,1,433
0,|14|,|19|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,5,2,1.42735377,0,456
0,|14|,|3|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,6,1,0.2676168,0,497
0,|14|,|20|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,4,1,0.13505471,0,386
0,|14|,|4|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,1,3,0.34246852,0,615
0,|14|,|10|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,8,2,1.42248621,0,603
0,|14|,|5|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,5,5,0.90101714,0,341
0,|14|,|11|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,9,2,0.48426238,0,855
0,|14|,|6|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,3,0,0.50930678,1,291
0,|14|,|12|,197.109849,,0.0,,1818,197109849,1736,197407400,1736,8,5,0.05493268,0,511
1,|14|,|10|,197.111228,email,1,1736,1819,197111228,1737,197408779,1737,8,2,1.42248621,0,606
0,|14|,|7|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,8,4,0.0917253,0,543
0,|14|,|13|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,5,3,0.92433353,1,441
0,|14|,|8|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,6,2,0.78473031,1,272
0,|14|,|9|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,9,3,0.44765373,0,607
0,|14|,|15|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,7,1,0.0246483,0,575
0,|14|,|16|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,12,13,1.8077343,0,1082
0,|14|,|17|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,2,1,0.17801428,1,414
0,|14|,|1|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,4,2,1.12722984,1,436
0,|14|,|18|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,4,5,0.78009749,0,602
0,|14|,|2|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,3,2,0.5239693,1,439
0,|14|,|19|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,5,2,1.42735377,0,459
0,|14|,|3|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,6,1,0.2676168,0,503
0,|14|,|20|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,4,1,0.13505471,0,388
0,|14|,|4|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,1,3,0.34246852,0,618
0,|14|,|5|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,5,5,0.90101714,0,345
0,|14|,|11|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,9,2,0.48426238,0,859
0,|14|,|6|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,3,0,0.50930678,1,295
0,|14|,|12|,197.111228,,0.0,,1819,197111228,1737,197408779,1737,8,5,0.05493268,0,518
1,|10|,|11|,197.139791,email,1,1737,1820,197139791,1738,197437342,1738,9,7,0.93822383,0,683
0,|10|,|14|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,2,9,1.42248621,0,606
0,|10|,|9|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,8,7,0.97483248,0,515
0,|10|,|15|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,8,7,1.44713451,0,517
0,|10|,|16|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,5,7,0.38524809,0,1081
0,|10|,|17|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,7,4,1.24447193,1,362
0,|10|,|1|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,4,6,2.54971605,1,364
0,|10|,|18|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,9,6,0.64238872,0,532
0,|10|,|2|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,2,2,0.89851691,1,431
0,|10|,|19|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,3,1,0.00486756,0,467
0,|10|,|3|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,10,7,1.15486941,0,416
0,|10|,|20|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,6,2,1.2874315,0,358
0,|10|,|4|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,2,1,1.08001769,0,561
0,|10|,|5|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,2,2,0.52146907,0,364
0,|10|,|6|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,2,1,0.91317943,1,276
0,|10|,|12|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,8,5,1.47741889,0,446
0,|10|,|7|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,7,11,1.51421151,0,465
0,|10|,|13|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,2,8,0.49815268,1,392
0,|10|,|8|,197.139791,,0.0,,1820,197139791,1738,197437342,1738,3,3,0.6377559,1,264
1,|16|,|10|,197.254025,email,1,1738,1821,197254025,1739,197551576,1739,7,5,0.38524809,0,1111
0,|16|,|12|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,14,6,1.86266697,0,894
0,|16|,|7|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,8,6,1.8994596,0,916
0,|16|,|13|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,3,4,0.88340077,1,657
0,|16|,|8|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,3,0,1.02300399,1,511
0,|16|,|14|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,13,12,1.8077343,0,1089
0,|16|,|9|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,26,15,1.36008057,0,824
0,|16|,|15|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,9,6,1.8323826,0,919
0,|16|,|17|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,1,3,1.62972001,1,727
0,|16|,|1|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,6,6,2.93496414,1,722
0,|16|,|18|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,8,6,1.02763681,0,1175
0,|16|,|2|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,5,5,1.28376499,1,651
0,|16|,|19|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,11,5,0.38038053,0,844
0,|16|,|3|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,8,4,1.5401175,0,774
0,|16|,|20|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,10,3,1.67267959,0,612
0,|16|,|4|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,13,13,1.46526578,0,902
0,|16|,|5|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,3,1,0.90671716,0,736
0,|16|,|11|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,30,23,1.32347192,0,1053
0,|16|,|6|,197.254025,,0.0,,1821,197254025,1739,197551576,1739,2,2,1.29842751,1,484
1,|18|,|15|,197.276991,email,1,1739,1822,197276991,1740,197574542,1740,6,5,0.80474579,0,508
0,|18|,|6|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,1,0,0.27079071,1,254
0,|18|,|12|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,3,2,0.83503017,0,490
0,|18|,|7|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,2,4,0.87182279,0,512
0,|18|,|13|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,3,4,0.14423604,1,371
0,|18|,|8|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,4,1,0.00463282,1,252
0,|18|,|14|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,5,4,0.78009749,0,608
0,|18|,|9|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,13,9,0.33244376,0,460
0,|18|,|16|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,6,8,1.02763681,0,1181
0,|18|,|17|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,2,5,0.6020832,1,372
0,|18|,|1|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,4,3,1.90732733,1,403
0,|18|,|2|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,4,1,0.25612819,1,371
0,|18|,|19|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,4,3,0.64725628,0,407
0,|18|,|3|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,8,5,0.51248069,0,379
0,|18|,|20|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,8,7,0.64504278,0,286
0,|18|,|4|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,4,6,0.43762897,0,507
0,|18|,|10|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,6,9,0.64238872,0,542
0,|18|,|5|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,3,7,0.12091965,0,327
0,|18|,|11|,197.276991,,0.0,,1822,197276991,1740,197574542,1740,10,8,0.29583511,0,668
1,|16|,|11|,197.326425,email,1,1740,1823,197326425,1741,197623976,1741,30,23,1.32347192,0,1060
0,|16|,|12|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,14,6,1.86266697,0,899
0,|16|,|7|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,8,6,1.8994596,0,927
0,|16|,|13|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,3,4,0.88340077,1,665
0,|16|,|8|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,3,0,1.02300399,1,514
0,|16|,|14|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,13,12,1.8077343,0,1098
0,|16|,|9|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,26,15,1.36008057,0,831
0,|16|,|15|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,9,6,1.8323826,0,926
0,|16|,|17|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,1,3,1.62972001,1,731
0,|16|,|1|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,6,6,2.93496414,1,728
0,|16|,|18|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,8,6,1.02763681,0,1190
0,|16|,|2|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,5,5,1.28376499,1,653
0,|16|,|19|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,11,5,0.38038053,0,845
0,|16|,|3|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,8,4,1.5401175,0,781
0,|16|,|20|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,10,3,1.67267959,0,614
0,|16|,|4|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,13,13,1.46526578,0,903
0,|16|,|10|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,8,5,0.38524809,0,1111
0,|16|,|5|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,3,1,0.90671716,0,738
0,|16|,|6|,197.326425,,0.0,,1823,197326425,1741,197623976,1741,2,2,1.29842751,1,485
1,|5|,|3|,197.356039,email,1,1741,1824,197356039,1742,197653590,1742,3,3,0.63340034,0,282
0,|5|,|1|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,1,1,2.02824698,1,234
0,|5|,|18|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,7,3,0.12091965,0,334
0,|5|,|2|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,0,1,0.37704784,1,246
0,|5|,|19|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,7,4,0.52633663,0,245
0,|5|,|20|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,4,4,0.76596243,0,229
0,|5|,|4|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,4,1,0.55854862,0,317
0,|5|,|10|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,2,2,0.52146907,0,370
0,|5|,|11|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,6,6,0.41675476,0,442
0,|5|,|6|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,2,1,0.39171036,1,143
0,|5|,|12|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,3,1,0.95594982,0,336
0,|5|,|7|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,2,4,0.99274244,0,282
0,|5|,|13|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,2,4,0.02331639,1,239
0,|5|,|8|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,4,1,0.11628683,1,169
0,|5|,|14|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,5,5,0.90101714,0,347
0,|5|,|9|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,3,1,0.45336341,0,330
0,|5|,|15|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,7,6,0.92566544,0,302
0,|5|,|16|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,1,3,0.90671716,0,744
0,|5|,|17|,197.356039,,0.0,,1824,197356039,1742,197653590,1742,1,1,0.72300285,1,245
1,|11|,|12|,197.372484,email,1,1742,1825,197372484,1743,197670035,1743,9,6,0.53919505,0,698
0,|11|,|8|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,4,2,0.30046793,1,380
0,|11|,|14|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,2,9,0.48426238,0,866
0,|11|,|9|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,8,9,0.03660864,0,818
0,|11|,|15|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,6,6,0.50891068,0,762
0,|11|,|16|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,23,31,1.32347192,0,1060
0,|11|,|17|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,7,6,0.30624809,1,461
0,|11|,|1|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,4,6,1.61149222,1,511
0,|11|,|18|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,8,10,0.29583511,0,674
0,|11|,|2|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,5,5,0.03970693,1,505
0,|11|,|19|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,19,8,0.94309139,0,513
0,|11|,|3|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,8,3,0.21664558,0,566
0,|11|,|20|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,6,1,0.34920767,0,559
0,|11|,|4|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,6,7,0.14179386,0,804
0,|11|,|10|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,7,10,0.93822383,0,683
0,|11|,|5|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,6,6,0.41675476,0,450
0,|11|,|6|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,2,4,0.02504441,1,308
0,|11|,|7|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,2,4,0.57598768,0,692
0,|11|,|13|,197.372484,,0.0,,1825,197372484,1743,197670035,1743,3,5,0.44007116,1,511
1,|16|,|20|,197.403997,email,1,1743,1826,197403997,1744,197701548,1744,10,3,1.67267959,0,615
0,|16|,|12|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,14,6,1.86266697,0,905
0,|16|,|7|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,8,6,1.8994596,0,931
0,|16|,|13|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,3,4,0.88340077,1,670
0,|16|,|8|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,3,0,1.02300399,1,516
0,|16|,|14|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,13,12,1.8077343,0,1107
0,|16|,|9|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,26,15,1.36008057,0,840
0,|16|,|15|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,9,6,1.8323826,0,932
0,|16|,|17|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,1,3,1.62972001,1,737
0,|16|,|1|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,6,6,2.93496414,1,734
0,|16|,|18|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,8,6,1.02763681,0,1200
0,|16|,|2|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,5,5,1.28376499,1,658
0,|16|,|19|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,11,5,0.38038053,0,853
0,|16|,|3|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,8,4,1.5401175,0,784
0,|16|,|4|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,13,13,1.46526578,0,910
0,|16|,|10|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,8,5,0.38524809,0,1121
0,|16|,|5|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,3,1,0.90671716,0,752
0,|16|,|11|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,31,23,1.32347192,0,1074
0,|16|,|6|,197.403997,,0.0,,1826,197403997,1744,197701548,1744,2,2,1.29842751,1,489
1,|16|,|11|,197.404471,email,1,1744,1827,197404471,1745,197702022,1745,31,23,1.32347192,0,1080
0,|16|,|12|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,14,6,1.86266697,0,912
0,|16|,|7|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,8,6,1.8994596,0,933
0,|16|,|13|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,3,4,0.88340077,1,672
0,|16|,|8|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,3,0,1.02300399,1,517
0,|16|,|14|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,13,12,1.8077343,0,1111
0,|16|,|9|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,26,15,1.36008057,0,845
0,|16|,|15|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,9,6,1.8323826,0,937
0,|16|,|17|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,1,3,1.62972001,1,741
0,|16|,|1|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,6,6,2.93496414,1,737
0,|16|,|18|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,8,6,1.02763681,0,1208
0,|16|,|2|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,5,5,1.28376499,1,662
0,|16|,|19|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,11,5,0.38038053,0,860
0,|16|,|3|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,8,4,1.5401175,0,789
0,|16|,|20|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,11,3,1.67267959,0,615
0,|16|,|4|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,13,13,1.46526578,0,918
0,|16|,|10|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,8,5,0.38524809,0,1127
0,|16|,|5|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,3,1,0.90671716,0,756
0,|16|,|6|,197.404471,,0.0,,1827,197404471,1745,197702022,1745,2,2,1.29842751,1,492
1,|4|,|17|,197.407936,email,1,1745,1828,197407936,1746,197705487,1746,3,6,0.16445423,1,351
0,|4|,|18|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,6,4,0.43762897,0,511
0,|4|,|2|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,5,7,0.18150078,1,383
0,|4|,|19|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,6,5,1.08488525,0,398
0,|4|,|3|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,7,4,0.07485172,0,389
0,|4|,|20|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,8,3,0.20741381,0,341
0,|4|,|10|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,1,2,1.08001769,0,568
0,|4|,|5|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,1,4,0.55854862,0,324
0,|4|,|11|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,7,6,0.14179386,0,810
0,|4|,|6|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,3,1,0.16683826,1,244
0,|4|,|12|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,6,4,0.3974012,0,471
0,|4|,|7|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,7,5,0.43419382,0,423
0,|4|,|13|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,4,3,0.58186501,1,353
0,|4|,|8|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,3,2,0.44226179,1,236
0,|4|,|14|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,3,1,0.34246852,0,619
0,|4|,|9|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,6,3,0.10518521,0,561
0,|4|,|15|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,4,3,0.36711682,0,490
0,|4|,|16|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,13,13,1.46526578,0,925
0,|4|,|1|,197.407936,,0.0,,1828,197407936,1746,197705487,1746,1,1,1.46969836,1,372
1,|13|,|11|,197.429332,email,1,1746,1829,197429332,1747,197726883,1747,5,3,0.44007116,1,514
0,|13|,|8|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,6,4,0.13960322,0,193
0,|13|,|14|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,3,5,0.92433353,1,449
0,|13|,|9|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,3,2,0.4766798,1,372
0,|13|,|15|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,5,3,0.94898183,1,397
0,|13|,|16|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,4,3,0.88340077,1,677
0,|13|,|17|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,9,6,0.74631925,0,297
0,|13|,|1|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,2,4,2.05156337,0,286
0,|13|,|18|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,4,3,0.14423604,1,376
0,|13|,|2|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,6,7,0.40036423,0,380
0,|13|,|19|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,1,0,0.50302024,1,309
0,|13|,|3|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,3,1,0.65671673,1,307
0,|13|,|20|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,2,5,0.78927882,1,255
0,|13|,|4|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,3,4,0.58186501,1,362
0,|13|,|10|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,8,2,0.49815268,1,397
0,|13|,|5|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,4,2,0.02331639,1,242
0,|13|,|6|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,8,3,0.41502675,0,185
0,|13|,|12|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,3,1,0.97926621,1,373
0,|13|,|7|,197.429332,,0.0,,1829,197429332,1747,197726883,1747,3,4,1.01605883,1,344
1,|4|,|11|,197.447138,email,1,1747,1830,197447138,1748,197744689,1748,7,6,0.14179386,0,817
0,|4|,|18|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,6,4,0.43762897,0,513
0,|4|,|2|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,5,7,0.18150078,1,394
0,|4|,|19|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,6,5,1.08488525,0,403
0,|4|,|3|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,7,4,0.07485172,0,390
0,|4|,|20|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,8,3,0.20741381,0,344
0,|4|,|10|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,1,2,1.08001769,0,575
0,|4|,|5|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,1,4,0.55854862,0,325
0,|4|,|6|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,3,1,0.16683826,1,247
0,|4|,|12|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,6,4,0.3974012,0,475
0,|4|,|7|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,7,5,0.43419382,0,425
0,|4|,|13|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,4,3,0.58186501,1,369
0,|4|,|8|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,3,2,0.44226179,1,241
0,|4|,|14|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,3,1,0.34246852,0,621
0,|4|,|9|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,6,3,0.10518521,0,563
0,|4|,|15|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,4,3,0.36711682,0,495
0,|4|,|16|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,13,13,1.46526578,0,926
0,|4|,|17|,197.447138,,0.0,,1830,197447138,1748,197744689,1748,4,6,0.16445423,1,351
